y,x,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,class
530,2360,211.37,125.27,160.64,204.11,204.1331,41.6371,8.7904,245.0979,6.0,5.0,5.0,6.0,5.0,2.0,7.0,2.0,7.0,15.0,2.0,5.0,12.0,11.0,3.0,7.0,78.345771,176.149259,110.376667,153.737531,163.623951,1557.352413,151.38269,120.931851,1543.411426,401.0,368.0,387.0,927.0,415.0,121.0,777.0,428.0,378.0,834.0,120.0,462.0,954.0,486.0,524.0,518.0,37.859722,2
530,3740,191.7,130.77,154.44,184.39,183.69,2.0971,5.5064,213.2179,4.0,3.0,5.0,6.0,8.0,1.0,11.0,5.0,6.0,14.0,0.0,3.0,13.0,6.0,6.0,9.0,58.625771,169.501605,120.918765,153.943704,159.263457,1100.695923,81.183277,73.487942,1189.421949,297.0,389.0,363.0,788.0,427.0,86.0,1161.0,477.0,356.0,962.0,101.0,464.0,748.0,442.0,541.0,498.0,33.499228,2
530,3750,199.02,133.38,160.3,191.99,94.7396,0.8756,1.95,110.9499,6.0,4.0,2.0,5.0,5.0,1.0,21.0,6.0,7.0,7.0,2.0,7.0,7.0,4.0,7.0,9.0,66.225771,168.904938,121.33321,153.275185,158.79358,1075.146519,70.434774,66.42489,1170.496897,306.0,399.0,348.0,790.0,416.0,86.0,1175.0,470.0,357.0,994.0,100.0,469.0,721.0,439.0,533.0,497.0,33.029351,2
530,3760,212.18,133.68,163.17,206.12,81.4676,1.4976,2.6811,96.8856,2.0,7.0,5.0,4.0,5.0,0.0,18.0,2.0,6.0,12.0,2.0,5.0,4.0,12.0,9.0,7.0,80.355771,167.340123,121.539753,152.462593,157.274691,1059.586415,62.383728,61.258724,1166.542693,304.0,406.0,346.0,796.0,415.0,82.0,1209.0,465.0,336.0,1024.0,100.0,477.0,711.0,426.0,518.0,485.0,31.510463,2
530,3770,207.92,130.59,164.0,200.91,288.8136,4.9819,11.24,348.1019,5.0,4.0,5.0,14.0,3.0,1.0,8.0,7.0,5.0,7.0,3.0,8.0,16.0,6.0,5.0,3.0,75.145771,165.567037,121.017654,151.967901,155.358889,1092.950691,63.554133,59.115266,1207.765149,315.0,423.0,346.0,821.0,388.0,81.0,1217.0,459.0,338.0,1039.0,100.0,491.0,677.0,430.0,507.0,468.0,29.59466,2
540,310,160.92,106.41,158.36,146.41,871.4336,8.6619,26.4104,856.6019,3.0,2.0,3.0,8.0,13.0,0.0,14.0,7.0,1.0,2.0,3.0,2.0,20.0,1.0,17.0,4.0,20.645771,169.821235,103.863086,158.393951,154.610741,781.557673,11.303847,68.070358,761.995267,310.0,395.0,285.0,1398.0,350.0,102.0,539.0,452.0,315.0,592.0,74.0,528.0,1330.0,440.0,490.0,500.0,28.846512,1
540,3750,200.63,133.36,160.25,193.8,147.4331,4.6304,5.1275,171.68,6.0,2.0,2.0,9.0,5.0,5.0,13.0,7.0,3.0,10.0,1.0,5.0,14.0,3.0,7.0,8.0,68.035771,173.995432,122.661975,154.531235,164.281111,978.568004,65.071418,64.283592,1079.797643,312.0,406.0,351.0,790.0,423.0,87.0,1169.0,465.0,350.0,959.0,105.0,464.0,739.0,431.0,538.0,511.0,38.516882,2
540,3760,208.13,134.78,162.88,201.93,133.8331,1.5316,1.6456,159.0651,4.0,4.0,1.0,0.0,5.0,0.0,10.0,6.0,7.0,18.0,0.0,5.0,16.0,7.0,11.0,6.0,76.165771,173.117037,122.86716,153.669012,163.447284,926.031488,56.576675,59.948842,1037.751172,318.0,405.0,348.0,784.0,423.0,85.0,1194.0,457.0,331.0,1006.0,106.0,470.0,729.0,425.0,515.0,504.0,37.683055,2
540,3770,197.2,129.59,161.86,189.43,222.8,11.0419,5.2404,268.5651,2.0,6.0,4.0,18.0,4.0,0.0,4.0,3.0,8.0,17.0,2.0,7.0,13.0,8.0,1.0,3.0,63.665771,171.700988,122.261728,153.01716,161.863951,942.108122,60.333967,58.406496,1063.489145,330.0,416.0,342.0,795.0,396.0,86.0,1207.0,447.0,336.0,1032.0,106.0,488.0,694.0,428.0,507.0,490.0,36.099722,2
550,3760,194.45,130.35,161.24,186.67,316.9875,3.7275,2.9824,360.3811,4.0,6.0,5.0,17.0,3.0,2.0,6.0,2.0,4.0,19.0,4.0,7.0,6.0,5.0,7.0,3.0,60.905771,177.514198,123.944321,154.157037,168.200741,800.521156,50.925171,57.118796,907.478222,328.0,393.0,339.0,742.0,418.0,83.0,1177.0,446.0,344.0,1077.0,107.0,463.0,715.0,450.0,515.0,503.0,42.436512,2
550,3770,201.83,130.85,161.41,194.66,246.1411,3.2875,10.4619,287.3244,3.0,4.0,3.0,12.0,7.0,1.0,20.0,5.0,4.0,8.0,1.0,4.0,11.0,4.0,7.0,6.0,68.895771,176.234568,123.145802,153.417901,166.69358,800.087941,58.611458,56.767951,918.454502,339.0,401.0,340.0,756.0,402.0,87.0,1157.0,431.0,349.0,1086.0,109.0,486.0,705.0,451.0,514.0,487.0,40.929351,2
560,770,188.04,106.63,157.11,174.5,186.3584,2.6731,14.7179,214.23,4.0,8.0,5.0,10.0,6.0,2.0,11.0,3.0,3.0,10.0,1.0,8.0,6.0,7.0,7.0,9.0,48.735771,190.711235,104.967284,158.859753,176.983333,657.31575,7.654115,42.941318,684.638117,405.0,424.0,306.0,1205.0,439.0,111.0,536.0,425.0,341.0,560.0,85.0,517.0,1239.0,455.0,513.0,539.0,51.219105,1
560,950,174.22,104.02,164.66,159.04,987.2716,9.7796,31.0244,1004.0784,5.0,1.0,6.0,22.0,3.0,2.0,21.0,10.0,3.0,6.0,0.0,5.0,4.0,3.0,2.0,7.0,33.275771,185.931728,104.819383,158.428272,171.932469,813.684104,12.008735,58.567818,839.167415,417.0,412.0,320.0,1203.0,421.0,112.0,553.0,407.0,352.0,608.0,106.0,504.0,1278.0,429.0,454.0,524.0,46.16824,1
560,3770,212.55,131.2,163.29,206.23,188.2875,5.7,13.9859,212.1771,4.0,5.0,4.0,5.0,5.0,1.0,17.0,2.0,6.0,9.0,0.0,4.0,12.0,7.0,11.0,8.0,80.465771,179.204321,123.11,153.033951,169.77716,709.325537,59.304814,58.685884,821.306268,340.0,416.0,344.0,738.0,403.0,96.0,1156.0,430.0,349.0,1098.0,106.0,484.0,689.0,449.0,505.0,497.0,44.012932,2
560,3780,184.82,124.53,162.74,175.44,849.6276,15.4291,57.3524,954.9264,3.0,6.0,5.0,29.0,2.0,1.0,14.0,9.0,2.0,8.0,0.0,7.0,4.0,3.0,3.0,4.0,49.675771,176.546543,121.641728,152.11679,166.702346,768.052278,68.824975,62.594508,887.338686,331.0,403.0,353.0,741.0,411.0,100.0,1184.0,438.0,346.0,1097.0,100.0,477.0,689.0,440.0,504.0,486.0,40.938117,2
570,200,176.54,106.27,156.18,162.39,312.3284,4.1171,40.3876,313.7979,5.0,4.0,4.0,21.0,3.0,1.0,15.0,5.0,1.0,3.0,2.0,4.0,11.0,2.0,16.0,3.0,36.625771,165.487037,103.986543,156.831605,150.231111,791.226375,11.756239,59.027446,758.885106,287.0,446.0,279.0,1203.0,386.0,133.0,558.0,434.0,292.0,670.0,101.0,565.0,1235.0,474.0,493.0,544.0,24.466882,1
570,3770,213.76,131.69,164.96,207.4,90.1624,2.2539,2.7784,107.0,2.0,4.0,5.0,4.0,7.0,1.0,15.0,6.0,6.0,6.0,2.0,8.0,10.0,7.0,9.0,8.0,81.635771,180.99963,122.600247,152.237654,171.56,590.179629,55.754272,56.511545,689.011832,354.0,419.0,335.0,684.0,405.0,107.0,1110.0,414.0,357.0,1134.0,105.0,500.0,710.0,447.0,505.0,514.0,45.795771,2
570,3780,195.81,126.43,157.52,187.98,613.8339,12.2651,35.9096,713.3396,4.0,10.0,5.0,13.0,3.0,0.0,6.0,4.0,3.0,21.0,2.0,7.0,9.0,4.0,6.0,3.0,62.215771,178.666543,121.205926,151.374444,168.833333,650.119547,63.930187,59.326335,757.436667,344.0,408.0,345.0,688.0,408.0,109.0,1141.0,411.0,355.0,1140.0,100.0,495.0,707.0,437.0,504.0,508.0,43.069105,2
580,1020,168.59,107.05,148.73,154.98,1107.3419,9.4675,27.4571,1117.3996,5.0,9.0,3.0,9.0,6.0,0.0,6.0,2.0,4.0,21.0,0.0,5.0,14.0,6.0,2.0,8.0,29.215771,184.031235,105.339506,158.058519,170.205309,1000.577419,15.688192,63.76744,1007.48933,426.0,411.0,337.0,1153.0,473.0,112.0,579.0,397.0,333.0,602.0,100.0,481.0,1199.0,421.0,522.0,554.0,44.44108,1
580,3750,197.06,130.27,160.48,189.43,120.7564,1.6171,3.1096,142.1451,3.0,6.0,4.0,11.0,5.0,0.0,10.0,5.0,4.0,16.0,4.0,8.0,13.0,4.0,3.0,4.0,63.665771,185.461605,122.699012,153.458889,176.193457,438.190254,51.395085,59.477199,503.003439,362.0,430.0,336.0,685.0,396.0,96.0,1059.0,421.0,364.0,1139.0,101.0,506.0,694.0,470.0,510.0,531.0,50.429228,2
580,3760,196.55,131.28,160.09,189.11,220.6675,0.5416,2.2219,255.5579,6.0,4.0,3.0,7.0,4.0,0.0,14.0,4.0,3.0,8.0,0.0,7.0,19.0,7.0,7.0,7.0,63.345771,183.31284,122.962716,152.138889,174.095926,489.419168,42.484783,57.201327,564.474872,359.0,426.0,341.0,670.0,403.0,101.0,1098.0,413.0,353.0,1168.0,97.0,501.0,686.0,459.0,493.0,532.0,48.331697,2
580,3770,209.31,130.78,159.99,202.95,109.4339,2.0116,6.5099,127.8275,3.0,5.0,3.0,3.0,6.0,2.0,9.0,3.0,4.0,17.0,1.0,6.0,17.0,8.0,7.0,6.0,77.185771,181.776667,122.121358,151.363086,172.323827,528.156172,49.970334,54.428786,613.682914,366.0,428.0,341.0,700.0,405.0,104.0,1067.0,412.0,345.0,1148.0,100.0,514.0,704.0,447.0,497.0,522.0,46.559598,2
580,3780,200.6,125.33,153.08,193.14,273.84,4.6411,26.9736,320.3004,7.0,7.0,3.0,18.0,4.0,1.0,11.0,6.0,2.0,7.0,2.0,10.0,8.0,3.0,7.0,4.0,67.375771,179.665802,120.942222,150.56,169.871852,578.320287,56.491723,55.501956,670.367776,353.0,419.0,354.0,702.0,413.0,107.0,1093.0,416.0,346.0,1149.0,97.0,506.0,696.0,433.0,501.0,515.0,44.107623,2
590,1040,132.99,113.43,143.84,120.68,661.0499,3.5651,19.2944,635.6776,6.0,3.0,2.0,24.0,6.0,0.0,7.0,2.0,4.0,12.0,0.0,6.0,13.0,3.0,4.0,8.0,-5.084229,185.282346,105.302963,157.732222,171.525062,961.984355,15.723028,57.442246,965.121224,430.0,425.0,334.0,1132.0,487.0,114.0,549.0,386.0,356.0,619.0,105.0,487.0,1150.0,435.0,530.0,561.0,45.760833,1
610,580,152.95,108.25,154.96,138.64,506.4875,10.7075,59.3184,486.6104,5.0,6.0,1.0,6.0,6.0,1.0,7.0,4.0,6.0,4.0,0.0,0.0,23.0,7.0,14.0,10.0,12.875771,183.081975,105.377284,160.704321,169.142963,1145.906366,23.33741,85.960846,1135.740549,367.0,450.0,303.0,1335.0,432.0,116.0,544.0,424.0,296.0,634.0,100.0,495.0,1172.0,415.0,503.0,514.0,43.378734,1
620,2100,192.66,128.19,153.82,184.99,304.0444,18.1539,2.4476,359.6499,4.0,8.0,8.0,15.0,3.0,2.0,6.0,5.0,5.0,5.0,2.0,8.0,11.0,7.0,5.0,6.0,59.225771,165.455556,116.354444,148.207531,154.15963,935.368272,101.149801,47.183227,932.400568,407.0,411.0,371.0,815.0,406.0,125.0,815.0,429.0,416.0,823.0,136.0,510.0,898.0,481.0,502.0,555.0,28.395401,2
630,4150,172.03,124.98,157.99,162.23,557.0691,32.3596,9.5699,610.7971,5.0,6.0,5.0,18.0,5.0,1.0,11.0,8.0,4.0,10.0,0.0,7.0,7.0,3.0,7.0,3.0,36.465771,164.19963,112.729506,153.071852,152.14321,1535.598049,61.645228,51.998294,1641.766651,323.0,415.0,333.0,728.0,417.0,106.0,1140.0,428.0,330.0,998.0,89.0,501.0,841.0,440.0,516.0,495.0,26.378981,2
650,2280,191.88,115.18,165.76,180.11,263.7456,101.9676,16.5624,355.5379,5.0,5.0,2.0,14.0,7.0,3.0,8.0,4.0,6.0,12.0,0.0,8.0,7.0,4.0,4.0,11.0,54.345771,165.878642,109.049136,153.328025,152.208395,918.738482,115.805734,112.734992,880.215831,410.0,432.0,382.0,833.0,421.0,120.0,802.0,454.0,430.0,824.0,136.0,520.0,793.0,492.0,483.0,568.0,26.444166,2
660,2280,162.56,111.41,154.78,149.61,869.3864,51.0819,28.7916,942.6179,3.0,6.0,6.0,15.0,3.0,0.0,7.0,8.0,3.0,11.0,0.0,7.0,17.0,5.0,2.0,7.0,23.845771,164.531358,108.641852,154.351111,150.60642,834.261362,109.348643,108.797709,798.000897,411.0,447.0,364.0,787.0,430.0,130.0,783.0,437.0,445.0,825.0,132.0,548.0,803.0,500.0,478.0,580.0,24.842191,2
680,450,219.71,98.6,177.64,204.7,64.8659,1.58,1.8704,79.59,5.0,8.0,4.0,27.0,4.0,2.0,0.0,4.0,1.0,10.0,2.0,14.0,8.0,3.0,3.0,5.0,78.935771,175.540988,106.037407,157.283704,161.588519,1096.120172,15.44786,80.596796,1085.934016,331.0,407.0,298.0,1254.0,387.0,97.0,655.0,417.0,319.0,664.0,91.0,498.0,1288.0,424.0,507.0,463.0,35.82429,1
680,670,201.36,102.7,162.28,187.21,172.1904,1.01,0.8616,204.1659,8.0,4.0,3.0,25.0,6.0,0.0,1.0,5.0,3.0,5.0,1.0,2.0,20.0,7.0,2.0,8.0,61.445771,184.215556,105.665185,157.846296,170.60284,1092.526128,10.438516,66.220202,1105.33251,393.0,447.0,301.0,1247.0,417.0,108.0,514.0,386.0,342.0,580.0,92.0,501.0,1292.0,452.0,480.0,548.0,44.838611,1
720,330,202.46,104.29,164.22,188.8,180.4484,2.1259,15.7316,200.28,4.0,9.0,4.0,28.0,3.0,1.0,2.0,1.0,5.0,6.0,0.0,14.0,9.0,6.0,2.0,6.0,63.035771,174.200741,106.216173,156.080864,160.350617,1208.638222,17.072158,87.764449,1184.148919,317.0,453.0,316.0,1193.0,412.0,126.0,602.0,423.0,312.0,668.0,108.0,536.0,1183.0,442.0,506.0,503.0,34.586388,1
750,340,146.29,107.15,146.03,131.95,773.4459,15.1675,40.8091,715.8075,2.0,5.0,3.0,23.0,4.0,1.0,0.0,4.0,5.0,16.0,1.0,10.0,10.0,4.0,6.0,6.0,6.185771,177.946914,105.477654,158.863704,163.815679,1027.201379,13.080365,68.534016,1026.211828,344.0,452.0,342.0,1186.0,435.0,125.0,658.0,437.0,280.0,667.0,93.0,542.0,1120.0,409.0,514.0,496.0,38.05145,1
770,670,204.2,108.1,159.73,192.33,302.54,1.35,8.8371,344.2411,1.0,9.0,3.0,27.0,5.0,3.0,5.0,3.0,3.0,7.0,1.0,10.0,11.0,5.0,3.0,4.0,66.565771,171.984568,107.188272,156.006914,158.607531,1605.033712,15.771838,94.525137,1581.597943,354.0,455.0,315.0,1276.0,465.0,105.0,560.0,404.0,319.0,587.0,106.0,498.0,1211.0,395.0,524.0,526.0,32.843302,1
770,900,195.85,101.76,163.47,180.93,252.6275,1.2024,4.6091,288.4251,5.0,9.0,5.0,15.0,4.0,2.0,9.0,6.0,2.0,12.0,2.0,3.0,8.0,7.0,5.0,6.0,55.165771,180.616049,105.181481,159.304815,166.563951,1125.308631,12.217929,65.968199,1145.68912,411.0,427.0,331.0,1145.0,458.0,105.0,646.0,408.0,347.0,562.0,90.0,490.0,1207.0,445.0,503.0,525.0,40.799722,1
770,1650,208.67,129.17,155.08,202.59,440.8411,6.2211,8.2336,511.0219,4.0,7.0,1.0,10.0,3.0,0.0,4.0,4.0,7.0,16.0,1.0,6.0,18.0,8.0,6.0,5.0,76.825771,198.401358,118.334938,150.382222,189.301852,1119.81706,185.684483,111.654647,1258.160614,389.0,431.0,327.0,929.0,406.0,128.0,641.0,431.0,383.0,770.0,132.0,518.0,1102.0,508.0,476.0,529.0,63.537623,2
790,1990,180.42,131.77,149.85,173.09,526.6236,3.5971,18.6075,581.2419,6.0,13.0,2.0,8.0,2.0,1.0,2.0,1.0,7.0,13.0,3.0,9.0,11.0,8.0,8.0,6.0,47.325771,161.584815,120.66037,145.173457,151.511728,1031.639597,99.781318,56.614974,1096.860727,388.0,454.0,386.0,953.0,382.0,121.0,650.0,461.0,401.0,842.0,112.0,562.0,842.0,478.0,485.0,583.0,25.7475,2
800,390,172.32,107.88,151.97,158.86,706.0176,2.5256,6.9691,761.3604,4.0,3.0,3.0,31.0,4.0,0.0,2.0,2.0,1.0,0.0,2.0,6.0,27.0,6.0,3.0,6.0,33.095771,181.998765,105.568395,156.638148,168.182222,915.570369,8.682853,46.061039,930.342844,354.0,472.0,300.0,1181.0,432.0,105.0,601.0,374.0,317.0,602.0,110.0,530.0,1265.0,452.0,512.0,493.0,42.417993,1
820,720,199.93,103.76,163.7,186.06,187.0051,0.8424,2.51,222.1364,5.0,7.0,6.0,17.0,8.0,2.0,7.0,3.0,3.0,4.0,1.0,4.0,15.0,4.0,8.0,6.0,60.295771,184.128025,105.531605,159.14037,170.426667,1170.58077,18.641347,81.709802,1165.447832,396.0,472.0,287.0,1148.0,461.0,129.0,563.0,387.0,327.0,654.0,116.0,535.0,1149.0,437.0,509.0,530.0,44.662438,1
820,730,203.2,104.95,161.56,189.97,128.22,0.6275,3.4864,152.2691,6.0,5.0,4.0,7.0,6.0,1.0,17.0,10.0,3.0,7.0,1.0,3.0,13.0,1.0,9.0,7.0,64.205771,182.779136,105.73716,158.587531,169.204938,1348.177515,19.65894,86.375919,1334.474297,398.0,474.0,289.0,1177.0,451.0,140.0,532.0,386.0,329.0,643.0,115.0,539.0,1158.0,429.0,510.0,530.0,43.440709,1
820,2040,171.69,125.09,152.64,162.35,318.8939,14.0419,1.2504,368.5475,7.0,7.0,7.0,14.0,4.0,4.0,8.0,4.0,4.0,11.0,3.0,6.0,5.0,2.0,6.0,8.0,36.585771,139.051358,112.541728,147.365926,126.336049,959.520078,75.847765,38.997456,883.697935,446.0,473.0,366.0,896.0,394.0,145.0,604.0,439.0,425.0,800.0,131.0,570.0,816.0,501.0,489.0,605.0,0.571821,2
830,1910,202.02,129.29,153.58,195.33,194.3796,14.2459,4.1036,231.4411,7.0,3.0,4.0,6.0,8.0,2.0,9.0,4.0,3.0,18.0,3.0,2.0,9.0,7.0,8.0,7.0,69.565771,184.519012,122.534568,147.549383,175.699012,669.552108,68.97004,37.794228,765.014839,393.0,441.0,355.0,857.0,428.0,129.0,682.0,475.0,385.0,867.0,125.0,532.0,858.0,485.0,554.0,534.0,49.934784,2
840,1760,222.51,129.69,157.86,217.43,72.1699,5.2139,3.0004,89.6851,7.0,9.0,4.0,10.0,6.0,1.0,5.0,5.0,7.0,7.0,3.0,7.0,9.0,6.0,5.0,9.0,91.665771,206.376173,120.952469,148.426173,198.626296,352.28084,48.206753,40.932698,415.18195,410.0,433.0,380.0,914.0,417.0,128.0,685.0,451.0,374.0,773.0,117.0,510.0,932.0,462.0,521.0,593.0,72.862067,2
860,460,171.48,103.48,165.4,156.07,1106.9296,4.4896,32.52,1125.1451,9.0,3.0,5.0,23.0,4.0,2.0,5.0,7.0,3.0,4.0,1.0,4.0,15.0,2.0,6.0,7.0,30.305771,175.195062,104.455679,158.662469,160.61963,1114.643432,10.00211,71.545332,1124.390997,340.0,464.0,309.0,1242.0,469.0,98.0,539.0,385.0,336.0,628.0,100.0,519.0,1236.0,401.0,496.0,538.0,34.855401,1
860,980,202.51,103.42,168.79,188.26,222.3699,0.8836,1.7259,261.6524,3.0,5.0,6.0,12.0,5.0,3.0,6.0,3.0,5.0,9.0,1.0,12.0,14.0,6.0,5.0,5.0,62.495771,180.460617,105.615309,159.92716,166.743086,1574.777091,21.363124,108.731238,1547.592637,425.0,463.0,343.0,1235.0,405.0,99.0,617.0,413.0,300.0,547.0,103.0,516.0,1198.0,401.0,493.0,542.0,40.978858,1
860,3960,158.39,128.03,162.87,148.46,1170.4579,12.8291,37.1931,1226.9484,5.0,11.0,3.0,18.0,3.0,2.0,5.0,4.0,3.0,18.0,1.0,11.0,6.0,2.0,3.0,5.0,22.695771,156.839506,111.490247,154.580247,143.819877,1278.680168,105.129411,102.677635,1232.232864,335.0,458.0,317.0,759.0,439.0,115.0,867.0,400.0,351.0,1039.0,106.0,529.0,897.0,456.0,532.0,500.0,18.055648,2
870,3340,121.79,111.08,153.1,109.86,2569.7459,25.7536,159.07,2271.5604,4.0,0.0,4.0,48.0,8.0,1.0,8.0,5.0,0.0,0.0,0.0,4.0,5.0,4.0,4.0,5.0,-15.904229,122.594938,109.498889,149.529136,110.232099,2334.683703,29.829505,114.832114,2054.898229,334.0,423.0,340.0,843.0,448.0,107.0,904.0,404.0,357.0,922.0,104.0,454.0,934.0,450.0,549.0,527.0,-15.53213,1
880,640,194.04,103.98,160.44,179.84,224.5584,2.1996,2.6264,265.6144,7.0,3.0,2.0,16.0,6.0,4.0,2.0,6.0,1.0,1.0,4.0,8.0,28.0,4.0,2.0,6.0,54.075771,175.425679,105.944815,156.933704,161.684321,1484.971143,17.61856,94.131778,1453.523186,353.0,491.0,328.0,1167.0,441.0,109.0,589.0,401.0,329.0,683.0,116.0,557.0,1127.0,418.0,451.0,540.0,35.920092,1
890,410,208.78,103.58,166.46,195.25,63.4116,1.3836,5.0284,73.9875,2.0,7.0,2.0,18.0,4.0,2.0,7.0,8.0,6.0,13.0,1.0,8.0,7.0,3.0,5.0,7.0,69.485771,168.532716,105.847284,156.892346,154.400494,1380.244238,10.079023,73.338534,1374.977629,320.0,432.0,296.0,1413.0,434.0,97.0,548.0,395.0,313.0,613.0,79.0,481.0,1304.0,366.0,506.0,503.0,28.636265,1
920,320,180.73,104.9,151.52,166.5,431.3571,1.21,6.0096,464.15,6.0,7.0,5.0,16.0,4.0,4.0,2.0,5.0,4.0,7.0,1.0,8.0,16.0,3.0,5.0,7.0,40.735771,168.051975,105.388272,156.045062,153.675432,1195.991496,14.28764,64.505994,1171.015767,329.0,484.0,312.0,1149.0,461.0,111.0,603.0,382.0,298.0,637.0,95.0,574.0,1278.0,413.0,506.0,468.0,27.911203,1
930,210,188.9,105.29,161.34,174.87,354.45,3.5259,38.1844,380.3731,1.0,6.0,6.0,6.0,6.0,2.0,21.0,7.0,5.0,7.0,1.0,8.0,9.0,4.0,8.0,3.0,49.105771,172.482346,104.152716,158.507037,157.515926,844.509194,10.317789,69.918099,847.055672,283.0,441.0,315.0,1149.0,475.0,105.0,680.0,420.0,321.0,727.0,89.0,557.0,1148.0,414.0,519.0,457.0,31.751697,1
930,1610,233.58,124.47,155.45,228.92,140.1836,10.0091,6.5475,171.3536,6.0,9.0,2.0,12.0,4.0,1.0,9.0,5.0,3.0,12.0,3.0,10.0,10.0,5.0,5.0,4.0,103.155771,206.876173,118.05037,151.081111,198.204198,621.450222,129.618697,51.675767,745.436575,425.0,432.0,364.0,1025.0,417.0,139.0,729.0,459.0,338.0,664.0,112.0,532.0,963.0,432.0,513.0,556.0,72.439969,2
930,1620,211.94,111.78,159.68,201.38,128.9564,110.7916,50.2376,158.3556,6.0,8.0,2.0,10.0,2.0,2.0,9.0,9.0,4.0,9.0,0.0,9.0,13.0,5.0,4.0,8.0,75.615771,205.078148,118.890247,151.574074,196.464938,592.94809,117.889065,45.01513,704.953215,435.0,424.0,360.0,1005.0,412.0,136.0,728.0,445.0,339.0,708.0,107.0,537.0,962.0,426.0,509.0,567.0,70.700709,2
930,3100,47.4,124.37,127.18,44.41,50.38,1.9531,1.2676,35.3419,6.0,4.0,5.0,5.0,13.0,1.0,9.0,10.0,2.0,4.0,0.0,3.0,7.0,4.0,13.0,14.0,-81.354229,87.693951,117.161728,136.525062,79.827778,2556.481272,73.425696,127.08394,2102.235154,388.0,444.0,325.0,708.0,384.0,123.0,737.0,452.0,401.0,997.0,127.0,548.0,780.0,517.0,507.0,662.0,-45.936451,1
930,3820,188.21,102.08,165.16,172.68,233.0259,1.1936,2.3744,269.7576,6.0,5.0,7.0,12.0,8.0,3.0,6.0,2.0,6.0,13.0,0.0,9.0,6.0,4.0,6.0,7.0,46.915771,141.701852,105.34037,154.972346,126.870123,1449.985552,14.954642,82.373556,1361.067823,318.0,401.0,318.0,788.0,476.0,104.0,994.0,396.0,357.0,1003.0,119.0,466.0,864.0,435.0,579.0,482.0,1.105895,1
940,400,161.87,102.07,156.94,145.47,346.0731,4.1451,18.6564,348.6691,2.0,10.0,1.0,6.0,7.0,0.0,4.0,3.0,6.0,8.0,2.0,5.0,21.0,14.0,5.0,6.0,19.705771,170.58037,105.279136,158.580741,156.273704,1406.708479,12.985663,83.72595,1388.334592,343.0,459.0,282.0,1282.0,439.0,73.0,661.0,389.0,306.0,691.0,87.0,488.0,1212.0,403.0,497.0,488.0,30.509475,1
950,890,100.58,112.85,146.3,89.82,1704.3436,45.4475,84.45,1396.6076,4.0,3.0,2.0,2.0,4.0,0.0,4.0,0.0,6.0,10.0,2.0,2.0,40.0,8.0,7.0,6.0,-35.944229,161.743086,107.820494,155.015802,149.017654,2844.067452,32.05,143.991849,2693.530676,372.0,421.0,316.0,1080.0,452.0,107.0,707.0,442.0,333.0,707.0,112.0,468.0,1070.0,448.0,529.0,536.0,23.253426,1
950,2040,130.95,120.12,148.63,119.93,240.5275,34.6856,4.3531,255.1251,6.0,8.0,6.0,6.0,4.0,3.0,7.0,6.0,6.0,14.0,0.0,7.0,9.0,7.0,4.0,7.0,-5.834229,95.168272,115.988642,139.923951,84.858889,734.289833,65.710982,43.177179,607.340211,421.0,497.0,393.0,843.0,441.0,130.0,622.0,497.0,404.0,687.0,138.0,568.0,787.0,468.0,503.0,701.0,-40.90534,2
950,2050,125.03,120.26,146.23,114.42,492.4091,14.8524,7.9571,496.8636,2.0,3.0,5.0,10.0,6.0,1.0,5.0,2.0,10.0,16.0,1.0,5.0,14.0,10.0,3.0,7.0,-11.344229,93.665432,116.160247,139.737778,83.46284,669.149546,64.317037,41.985067,553.028619,406.0,487.0,405.0,806.0,451.0,131.0,652.0,499.0,390.0,699.0,144.0,548.0,803.0,475.0,503.0,701.0,-42.301389,2
980,340,186.8,105.03,157.66,172.61,228.48,2.4091,4.7844,257.0379,4.0,5.0,3.0,13.0,15.0,2.0,4.0,3.0,4.0,5.0,2.0,6.0,14.0,3.0,11.0,6.0,46.845771,167.089259,105.236296,157.378519,152.588642,1247.533885,13.482929,70.201168,1218.03992,342.0,482.0,328.0,1239.0,457.0,88.0,661.0,428.0,277.0,654.0,93.0,533.0,1157.0,380.0,509.0,472.0,26.824413,1
980,4060,190.72,125.84,161.81,181.7,125.8216,7.0344,1.9939,148.77,4.0,10.0,4.0,14.0,1.0,1.0,5.0,4.0,4.0,25.0,0.0,13.0,3.0,2.0,5.0,5.0,55.935771,151.917037,110.411235,152.211111,138.825556,1451.774105,58.084837,64.604074,1433.997594,310.0,422.0,350.0,924.0,404.0,123.0,931.0,427.0,314.0,1081.0,92.0,502.0,858.0,377.0,505.0,480.0,13.061327,2
